# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb 20 06:17:05 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_score not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs
8395660,K00116.01,Kepler-106 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,18.7712140,76.7688700,88.40,4,101,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.66450,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-001-20160209194854_dvs.pdf
9579641,K00115.02,Kepler-105 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.1814723,39.7935640,47.10,3,181,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.77880,Mandel and Agol (2002 ApJ 580 171),,,009/009579/009579641/dv/kplr009579641-20160209194854_dvr.pdf,009/009579/009579641/dv/kplr009579641-002-20160209194854_dvs.pdf
11656840,K00774.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0140,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,115.6427800,1044.7283000,835.60,1,180,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.07860,Mandel and Agol (2002 ApJ 580 171),,,011/011656/011656840/dv/kplr011656840-20160209194854_dvr.pdf,011/011656/011656840/dv/kplr011656840-001-20160209194854_dvs.pdf
11754553,K00775.01,Kepler-52 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.4195720,28.1226350,28.90,3,65,2,q1_q17_dr25_tce,11111110111011101000000000000000,0.72020,Mandel and Agol (2002 ApJ 580 171),,,011/011754/011754553/dv/kplr011754553-20160209194854_dvr.pdf,011/011754/011754553/dv/kplr011754553-002-20160209194854_dvs.pdf
11754553,K00775.02,Kepler-52 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.0364890,41.4506570,38.70,3,135,1,q1_q17_dr25_tce,11111110111011101000000000000000,0.50080,Mandel and Agol (2002 ApJ 580 171),,,011/011754/011754553/dv/kplr011754553-20160209194854_dvr.pdf,011/011754/011754553/dv/kplr011754553-001-20160209194854_dvs.pdf
11754553,K00775.03,Kepler-52 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.9903665,19.8032680,21.70,3,27,3,q1_q17_dr25_tce,11111110111011101000000000000000,0.62190,Mandel and Agol (2002 ApJ 580 171),,,011/011754/011754553/dv/kplr011754553-20160209194854_dvr.pdf,011/011754/011754553/dv/kplr011754553-003-20160209194854_dvs.pdf
11812062,K00776.01,Kepler-673 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,28.2648660,360.1958000,345.20,1,357,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.67690,Mandel and Agol (2002 ApJ 580 171),,,011/011812/011812062/dv/kplr011812062-20160209194854_dvr.pdf,011/011812/011812062/dv/kplr011812062-001-20160209194854_dvs.pdf
11818800,K00777.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.5985030,94.0718460,36.90,1,36,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.84820,Mandel and Agol (2002 ApJ 580 171),,,011/011818/011818800/dv/kplr011818800-20160209194854_dvr.pdf,011/011818/011818800/dv/kplr011818800-001-20160209194854_dvs.pdf
11853255,K00778.01,Kepler-674 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.2514990,30.5785620,38.90,1,472,1,q1_q17_dr25_tce,11111110111011101000000000000000,0.55760,Mandel and Agol (2002 ApJ 580 171),,,011/011853/011853255/dv/kplr011853255-20160209194854_dvr.pdf,011/011853/011853255/dv/kplr011853255-001-20160209194854_dvs.pdf
11909839,K00779.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,97.3520050,691.1691000,745.20,1,117,1,q1_q17_dr25_tce,01101111111111111000000000000000,0.87960,Mandel and Agol (2002 ApJ 580 171),,,011/011909/011909839/dv/kplr011909839-20160209194854_dvr.pdf,011/011909/011909839/dv/kplr011909839-001-20160209194854_dvs.pdf
11918099,K00780.01,Kepler-675 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.0310416,63.5879500,82.40,2,578,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.68180,Mandel and Agol (2002 ApJ 580 171),,,011/011918/011918099/dv/kplr011918099-20160209194854_dvr.pdf,011/011918/011918099/dv/kplr011918099-001-20160209194854_dvs.pdf
11918099,K00780.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9930,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.2751372,9.1666000,13.70,2,168,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.40490,Mandel and Agol (2002 ApJ 580 171),,,011/011918/011918099/dv/kplr011918099-20160209194854_dvr.pdf,011/011918/011918099/dv/kplr011918099-002-20160209194854_dvs.pdf
9579641,K00115.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8710,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.8943021,7.4337807,8.70,3,357,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.02280,Mandel and Agol (2002 ApJ 580 171),,,009/009579/009579641/dv/kplr009579641-20160209194854_dvr.pdf,009/009579/009579641/dv/kplr009579641-003-20160209194854_dvs.pdf
11923270,K00781.01,Kepler-676 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,11.4613360,62.3762250,71.00,1,115,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.65520,Mandel and Agol (2002 ApJ 580 171),,,011/011923/011923270/dv/kplr011923270-20160209194854_dvr.pdf,011/011923/011923270/dv/kplr011923270-001-20160209194854_dvs.pdf
11960862,K00782.01,Kepler-677 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.5373460,210.2215900,221.10,1,205,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.56110,Mandel and Agol (2002 ApJ 580 171),,,011/011960/011960862/dv/kplr011960862-20160209194854_dvr.pdf,011/011960/011960862/dv/kplr011960862-001-20160209194854_dvs.pdf
12020329,K00783.01,Kepler-678 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,24.6395030,234.9598700,312.10,1,188,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.13220,Mandel and Agol (2002 ApJ 580 171),,,012/012020/012020329/dv/kplr012020329-20160209194854_dvr.pdf,012/012020/012020329/dv/kplr012020329-001-20160209194854_dvs.pdf
12066335,K00784.01,Kepler-231 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.4372650,28.4909730,37.10,2,67,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.83880,Mandel and Agol (2002 ApJ 580 171),,,012/012066/012066335/dv/kplr012066335-20160209194854_dvr.pdf,012/012066/012066335/dv/kplr012066335-001-20160209194854_dvs.pdf
12066335,K00784.02,Kepler-231 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.4467640,21.6585370,30.30,2,126,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.00880,Mandel and Agol (2002 ApJ 580 171),,,012/012066/012066335/dv/kplr012066335-20160209194854_dvr.pdf,012/012066/012066335/dv/kplr012066335-002-20160209194854_dvs.pdf
12070811,K00785.01,Kepler-679 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.6057496,31.6085510,35.80,1,107,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.85710,Mandel and Agol (2002 ApJ 580 171),,,012/012070/012070811/dv/kplr012070811-20160209194854_dvr.pdf,012/012070/012070811/dv/kplr012070811-001-20160209194854_dvs.pdf
8395660,K00116.02,Kepler-106 e,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.5544660,65.5948200,83.70,4,29,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.96470,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-002-20160209194854_dvs.pdf
3120431,K00798.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---CENT_UNRESOLVED_OFFSET---HALO_GHOST,5.0937037,32.7226200,39.00,1,780,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,003/003120/003120431/dv/kplr003120431-20160209194854_dvr.pdf,003/003120/003120431/dv/kplr003120431-001-20160209194854_dvs.pdf
3246984,K00799.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.7730,0,0,1,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.3061833,45.8856850,103.60,1,664,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.87960,Mandel and Agol (2002 ApJ 580 171),,,003/003246/003246984/dv/kplr003246984-20160209194854_dvr.pdf,003/003246/003246984/dv/kplr003246984-001-20160209194854_dvs.pdf
3342970,K00800.01,Kepler-234 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.3430967,48.7261240,64.50,2,494,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.22800,Mandel and Agol (2002 ApJ 580 171),,,003/003342/003342970/dv/kplr003342970-20160209194854_dvr.pdf,003/003342/003342970/dv/kplr003342970-001-20160209194854_dvs.pdf
3342970,K00800.02,Kepler-234 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.1683164,40.0420500,51.50,2,165,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.34310,Mandel and Agol (2002 ApJ 580 171),,,003/003342/003342970/dv/kplr003342970-20160209194854_dvr.pdf,003/003342/003342970/dv/kplr003342970-002-20160209194854_dvs.pdf
12470844,K00790.01,Kepler-233 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.7419868,39.8679770,47.60,2,159,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.92410,Mandel and Agol (2002 ApJ 580 171),,,012/012470/012470844/dv/kplr012470844-20160209194854_dvr.pdf,012/012470/012470844/dv/kplr012470844-001-20160209194854_dvs.pdf
12470844,K00790.02,Kepler-233 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9890,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.3354560,15.1397970,20.10,2,22,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.62440,Mandel and Agol (2002 ApJ 580 171),,,012/012470/012470844/dv/kplr012470844-20160209194854_dvr.pdf,012/012470/012470844/dv/kplr012470844-002-20160209194854_dvs.pdf
12644822,K00791.01,Kepler-682 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,31.5364230,207.6196000,277.20,1,104,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.05860,Mandel and Agol (2002 ApJ 580 171),,,012/012644/012644822/dv/kplr012644822-20160209194854_dvr.pdf,012/012644/012644822/dv/kplr012644822-001-20160209194854_dvs.pdf
2440757,K00792.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,10.7094920,67.7883800,112.60,1,481,1,q1_q17_dr25_tce,11001100110011001000000000000000,0.00030,Mandel and Agol (2002 ApJ 580 171),,,002/002440/002440757/dv/kplr002440757-20160209194854_dvr.pdf,002/002440/002440757/dv/kplr002440757-001-20160209194854_dvs.pdf
2445129,K00793.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,9.8548630,34.7751920,38.20,1,130,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.93360,Mandel and Agol (2002 ApJ 580 171),,,002/002445/002445129/dv/kplr002445129-20160209194854_dvr.pdf,002/002445/002445129/dv/kplr002445129-001-20160209194854_dvs.pdf
2713049,K00794.01,Kepler-683 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.6804620,34.0370750,38.90,1,528,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.21190,Mandel and Agol (2002 ApJ 580 171),,,002/002713/002713049/dv/kplr002713049-20160209194854_dvr.pdf,002/002713/002713049/dv/kplr002713049-001-20160209194854_dvs.pdf
3114167,K00795.01,Kepler-684 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.5691905,43.8404050,50.80,1,200,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.92740,Mandel and Agol (2002 ApJ 580 171),,,003/003114/003114167/dv/kplr003114167-20160209194854_dvr.pdf,003/003114/003114167/dv/kplr003114167-001-20160209194854_dvs.pdf
3114661,K00796.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,40.6435800,277.1132000,299.70,1,1466,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.88480,Mandel and Agol (2002 ApJ 580 171),,,003/003114/003114661/dv/kplr003114661-20160209194854_dvr.pdf,003/003114/003114661/dv/kplr003114661-001-20160209194854_dvs.pdf
3115833,K00797.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,27.0990310,173.0989400,183.60,1,129,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.53970,Mandel and Agol (2002 ApJ 580 171),,,003/003115/003115833/dv/kplr003115833-20160209194854_dvr.pdf,003/003115/003115833/dv/kplr003115833-001-20160209194854_dvs.pdf
4139816,K00812.02,Kepler-235 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.1802754,27.2418270,35.20,4,59,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.75330,Mandel and Agol (2002 ApJ 580 171),,,004/004139/004139816/dv/kplr004139816-20160209194854_dvr.pdf,004/004139/004139816/dv/kplr004139816-002-20160209194854_dvs.pdf
4139816,K00812.03,Kepler-235 e,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.2605453,18.0209080,26.00,4,25,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.83580,Mandel and Agol (2002 ApJ 580 171),,,004/004139/004139816/dv/kplr004139816-20160209194854_dvr.pdf,004/004139/004139816/dv/kplr004139816-003-20160209194854_dvs.pdf
8395660,K00116.04,Kepler-106 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9520,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.1784496,10.8781300,17.10,4,56,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.99710,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-004-20160209194854_dvs.pdf
4139816,K00812.04,Kepler-235 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.8379083,12.5828540,15.90,4,154,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.25100,Mandel and Agol (2002 ApJ 580 171),,,004/004139/004139816/dv/kplr004139816-20160209194854_dvr.pdf,004/004139/004139816/dv/kplr004139816-004-20160209194854_dvs.pdf
4275191,K00813.01,Kepler-688 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,35.5824100,375.5263000,370.80,1,275,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.11640,Mandel and Agol (2002 ApJ 580 171),,,004/004275/004275191/dv/kplr004275191-20160209194854_dvr.pdf,004/004275/004275191/dv/kplr004275191-001-20160209194854_dvs.pdf
4476123,K00814.01,Kepler-689 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.2514634,25.5993960,32.10,1,48,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.48480,Mandel and Agol (2002 ApJ 580 171),,,004/004476/004476123/dv/kplr004476123-20160209194854_dvr.pdf,004/004476/004476123/dv/kplr004476123-001-20160209194854_dvs.pdf
3351888,K00801.01,Kepler-685 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,43.1353840,712.5235000,799.70,1,657,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.25400,Mandel and Agol (2002 ApJ 580 171),,,003/003351/003351888/dv/kplr003351888-20160209194854_dvr.pdf,003/003351/003351888/dv/kplr003351888-001-20160209194854_dvs.pdf
3453214,K00802.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,73.6015400,353.8584000,340.50,1,52,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.30630,Mandel and Agol (2002 ApJ 580 171),,,003/003453/003453214/dv/kplr003453214-20160209194854_dvr.pdf,003/003453/003453214/dv/kplr003453214-001-20160209194854_dvs.pdf
3554600,K00803.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,0,q1_q17_dr25_sup_koi,SAME_NTL_PERIOD---CENT_RESOLVED_OFFSET,4.5001316,12.1627340,14.20,1,143,2,q1_q17_dr25_tce,01111011101110111000000000000000,0.00160,Mandel and Agol (2002 ApJ 580 171),,,003/003554/003554600/dv/kplr003554600-20160209194854_dvr.pdf,003/003554/003554600/dv/kplr003554600-002-20160209194854_dvs.pdf
3641726,K00804.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.6108650,47.3730300,53.90,1,146,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.89400,Mandel and Agol (2002 ApJ 580 171),,,003/003641/003641726/dv/kplr003641726-20160209194854_dvr.pdf,003/003641/003641726/dv/kplr003641726-001-20160209194854_dvs.pdf
3734868,K00805.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0530,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,76.9459150,589.4231600,636.80,1,114,1,q1_q17_dr25_tce,01101111111111111000000000000000,0.52900,Mandel and Agol (2002 ApJ 580 171),,,003/003734/003734868/dv/kplr003734868-20160209194854_dvr.pdf,003/003734/003734868/dv/kplr003734868-001-20160209194854_dvs.pdf
3832474,K00806.01,Kepler-30 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,45.1380900,115.5721500,138.80,5,9,2,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,003/003832/003832474/dv/kplr003832474-20160209194854_dvr.pdf,003/003832/003832474/dv/kplr003832474-002-20160209194854_dvs.pdf
8395660,K00116.03,Kepler-106 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9500,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.6950479,11.5529980,14.40,4,207,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.63010,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-003-20160209194854_dvs.pdf
3832474,K00806.02,Kepler-30 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.7450,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,88.8267700,323.3830300,347.20,5,22,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.00050,Mandel and Agol (2002 ApJ 580 171),,,003/003832/003832474/dv/kplr003832474-20160209194854_dvr.pdf,003/003832/003832474/dv/kplr003832474-001-20160209194854_dvs.pdf
3836375,K00807.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,7.5703845,32.0041850,38.80,1,842,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.61730,Mandel and Agol (2002 ApJ 580 171),,,003/003836/003836375/dv/kplr003836375-20160209194854_dvr.pdf,003/003836/003836375/dv/kplr003836375-001-20160209194854_dvs.pdf
3838486,K00808.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,4.4397860,35.4815060,48.50,1,454,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,003/003838/003838486/dv/kplr003838486-20160209194854_dvr.pdf,003/003838/003838486/dv/kplr003838486-001-20160209194854_dvs.pdf
3935914,K00809.01,Kepler-686 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,62.0351600,1015.9210000,1009.30,1,762,1,q1_q17_dr25_tce,01101111111111111000000000000000,1.00000,Mandel and Agol (2002 ApJ 580 171),,,003/003935/003935914/dv/kplr003935914-20160209194854_dvr.pdf,003/003935/003935914/dv/kplr003935914-001-20160209194854_dvs.pdf
3940418,K00810.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.2522210,57.6382330,70.60,1,281,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.57460,Mandel and Agol (2002 ApJ 580 171),,,003/003940/003940418/dv/kplr003940418-20160209194854_dvr.pdf,003/003940/003940418/dv/kplr003940418-001-20160209194854_dvs.pdf
4049131,K00811.01,Kepler-687 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.8270030,70.7299040,78.50,1,69,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.01060,Mandel and Agol (2002 ApJ 580 171),,,004/004049/004049131/dv/kplr004049131-20160209194854_dvr.pdf,004/004049/004049131/dv/kplr004049131-001-20160209194854_dvs.pdf
4139816,K00812.01,Kepler-235 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.7772860,58.1810760,71.60,4,398,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.47760,Mandel and Agol (2002 ApJ 580 171),,,004/004139/004139816/dv/kplr004139816-20160209194854_dvr.pdf,004/004139/004139816/dv/kplr004139816-001-20160209194854_dvs.pdf
5287983,K00828.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,7.3375250,50.6792560,64.90,1,408,1,q1_q17_dr25_tce,01111011101110111000000000000000,0.88700,Mandel and Agol (2002 ApJ 580 171),,,005/005287/005287983/dv/kplr005287983-20160209194854_dvr.pdf,005/005287/005287983/dv/kplr005287983-001-20160209194854_dvs.pdf
5358241,K00829.01,Kepler-53 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.8710790,36.0001140,46.10,3,71,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.06830,Mandel and Agol (2002 ApJ 580 171),,,005/005358/005358241/dv/kplr005358241-20160209194854_dvr.pdf,005/005358/005358241/dv/kplr005358241-001-20160209194854_dvs.pdf
